datetime,adj_close,close,high,low,open,volume
2024-01-22,4881.0,4881.0,4898.25,4872.5,4872.5,1356050
2024-01-23,4895.0,4895.0,4902.0,4874.25,4881.75,1130749
2024-01-24,4898.0,4898.0,4933.25,4889.0,4900.25,1586824
2024-01-25,4923.25,4923.25,4926.5,4893.25,4899.5,1532026
2024-01-26,4916.25,4916.25,4934.25,4898.5,4919.25,1363612
2024-01-29,4954.5,4954.5,4956.0,4901.75,4908.75,1197989
2024-01-30,4951.0,4951.0,4957.25,4933.0,4950.25,1157425
2024-01-31,4870.5,4870.5,4938.0,4866.0,4930.25,2285993
2024-02-01,4928.5,4928.5,4963.75,4872.5,4874.5,1835510
2024-02-02,4980.25,4980.25,4997.75,4925.75,4952.75,1957796
2024-02-05,4962.0,4962.0,4980.75,4937.75,4976.0,1504676
2024-02-06,4974.75,4974.75,4978.25,4954.5,4959.5,1267419
2024-02-07,5015.25,5015.25,5020.0,4970.0,4971.5,1336172
2024-02-08,5017.75,5017.75,5020.0,5003.75,5015.75,997431
2024-02-09,5044.0,5044.0,5048.5,5013.0,5014.5,1212336
2024-02-12,5041.25,5041.25,5066.5,5031.5,5042.5,1141487
2024-02-13,4971.25,4971.25,5040.0,4936.5,5034.0,2112726
2024-02-14,5018.0,5018.0,5022.5,4968.75,4974.25,1632071
2024-02-15,5046.5,5046.5,5051.75,5011.0,5017.5,1361757
2024-02-16,5019.75,5019.75,5059.25,5012.75,5049.5,1527729
2024-02-20,4991.5,4991.5,5029.5,4968.25,5016.5,1609827
2024-02-21,4996.25,4996.25,5020.5,4959.0,4990.0,1485687
2024-02-22,5097.75,5097.75,5107.75,5015.25,5016.0,1738869
2024-02-23,5101.5,5101.5,5123.5,5092.0,5094.25,1340050
2024-02-26,5080.25,5080.25,5108.0,5076.25,5095.0,1094682
2024-02-27,5090.0,5090.0,5093.0,5067.0,5077.5,1026819
2024-02-28,5081.0,5081.0,5091.25,5063.25,5090.75,1201011
2024-02-29,5103.75,5103.75,5114.5,5060.0,5072.0,1790702
2024-03-01,5146.0,5146.0,5149.25,5089.25,5101.5,1597331
2024-03-04,5138.25,5138.25,5157.75,5132.0,5142.0,1208040
2024-03-05,5085.75,5085.75,5135.5,5063.0,5133.75,1885769
2024-03-06,5111.75,5111.75,5134.5,5083.75,5091.0,1996223
2024-03-07,5161.75,5161.75,5170.5,5086.5,5114.25,1791666
2024-03-08,5129.0,5129.0,5193.0,5121.75,5159.25,2786680
2024-03-11,5123.0,5123.0,5133.25,5094.75,5132.5,1840000
2024-03-12,5177.25,5177.25,5183.0,5112.75,5129.0,1211911
2024-03-13,5168.0,5168.0,5183.75,5153.0,5176.0,540170
2024-03-14,5153.75,5153.75,5189.5,5124.25,5171.5,476074
2024-03-15,5101.669921875,5101.669921875,5167.0,5101.669921875,5152.25,1927775
2024-03-18,5214.75,5214.75,5240.25,5181.75,5185.75,1377276
2024-03-19,5241.75,5241.75,5244.75,5186.0,5215.25,1440289
2024-03-20,5286.75,5286.75,5297.75,5233.0,5239.75,1404974
2024-03-21,5302.5,5302.5,5322.75,5293.5,5294.75,1326994
2024-03-22,5293.25,5293.25,5311.75,5287.75,5306.75,1162606
2024-03-25,5278.25,5278.25,5295.0,5272.5,5290.5,920608
2024-03-26,5265.25,5265.25,5300.5,5263.0,5280.75,1092706
2024-03-27,5308.25,5308.25,5313.75,5270.75,5273.25,1487671
2024-03-28,5308.5,5308.5,5321.0,5301.0,5308.0,1317836
2024-04-01,5295.25,5295.25,5333.5,5282.25,5314.25,1125234
2024-04-02,5260.5,5260.5,5296.0,5235.0,5294.5,1426691
2024-04-03,5266.5,5266.5,5280.75,5244.5,5262.5,1402981
2024-04-04,5197.25,5197.25,5308.5,5192.5,5270.75,1941274
2024-04-05,5253.0,5253.0,5272.5,5191.5,5199.75,1908306
2024-04-08,5253.25,5253.25,5269.25,5236.5,5263.25,1167648
2024-04-09,5260.25,5260.25,5274.25,5208.25,5258.0,1651973
2024-04-10,5207.75,5207.75,5285.0,5176.5,5264.25,2369864
2024-04-11,5243.25,5243.25,5257.5,5173.5,5202.0,1762470
2024-04-12,5167.5,5167.5,5248.75,5150.0,5244.0,2005106
2024-04-15,5104.0,5104.0,5213.25,5094.0,5166.5,2226105
2024-04-16,5092.5,5092.5,5123.25,5078.75,5101.25,2098015
2024-04-17,5062.25,5062.25,5120.5,5047.0,5096.25,1928645
2024-04-18,5049.0,5049.0,5095.25,5038.5,5063.0,1701401
2024-04-19,5003.75,5003.75,5058.0,4963.5,5047.25,2357143
2024-04-22,5047.5,5047.5,5076.75,5006.0,5014.25,1584393
2024-04-23,5106.5,5106.5,5113.5,5037.75,5051.0,1357493
2024-04-24,5107.5,5107.5,5128.75,5072.25,5115.25,1512469
2024-04-25,5082.25,5082.25,5132.75,5022.25,5070.0,1887635
2024-04-26,5131.5,5131.5,5146.5,5104.5,5132.0,1455855
2024-04-29,5147.0,5147.0,5154.25,5118.75,5140.25,1163440
2024-04-30,5067.0,5067.0,5148.5,5051.0,5148.5,1675335
2024-05-01,5046.5,5046.5,5126.75,5037.75,5050.0,1955160
2024-05-02,5091.5,5091.5,5113.0,5036.25,5057.0,1573131
2024-05-03,5154.75,5154.75,5166.75,5099.25,5110.25,1604172
