datetime,adj_close,close,high,low,open,volume
2023-07-10,117942.0,117942.0,118897.0,117814.0,118897.0,8104000
2023-07-11,117220.0,117220.0,117942.0,115704.0,117942.0,10592500
2023-07-12,117666.0,117666.0,119156.0,117557.0,117557.0,8941200
2023-07-13,119264.0,119264.0,119739.0,117668.0,117671.0,9257600
2023-07-14,117711.0,117711.0,119329.0,117526.0,119268.0,8980000
2023-07-17,118219.0,118219.0,118302.0,116591.0,117711.0,8201900
2023-07-18,117841.0,117841.0,118732.0,117324.0,118218.0,8584800
2023-07-19,117552.0,117552.0,118011.0,116660.0,117842.0,9728700
2023-07-20,118083.0,118083.0,118290.0,117484.0,117558.0,8986400
2023-07-21,120217.0,120217.0,120373.0,118086.0,118090.0,11181500
2023-07-24,121342.0,121342.0,121772.0,120099.0,120220.0,10494800
2023-07-25,122008.0,122008.0,123010.0,121344.0,121344.0,11427100
2023-07-26,122560.0,122560.0,122747.0,121370.0,122003.0,9988800
2023-07-27,119990.0,119990.0,122599.0,119825.0,122560.0,10678700
2023-07-28,120187.0,120187.0,120660.0,119706.0,120002.0,8464200
2023-07-31,121943.0,121943.0,122149.0,120188.0,120188.0,10122700
2023-08-01,121248.0,121248.0,121945.0,120154.0,121945.0,10302800
2023-08-02,120859.0,120859.0,121252.0,119798.0,121249.0,10565900
2023-08-03,120586.0,120586.0,122619.0,120365.0,120859.0,13027300
2023-08-04,119508.0,119508.0,121442.0,119215.0,120586.0,15065200
2023-08-07,119380.0,119380.0,120104.0,118894.0,119509.0,8726500
2023-08-08,119090.0,119090.0,119553.0,117492.0,119378.0,10246000
2023-08-09,118409.0,118409.0,119090.0,117901.0,119090.0,11245600
2023-08-10,118350.0,118350.0,119438.0,118113.0,118412.0,12689600
2023-08-11,118065.0,118065.0,119054.0,117415.0,118350.0,11867500
2023-08-14,116810.0,116810.0,118082.0,116530.0,118067.0,11203500
2023-08-15,116171.0,116171.0,117697.0,116033.0,116809.0,14636000
2023-08-16,115592.0,115592.0,117338.0,115534.0,116171.0,18862600
2023-08-17,114982.0,114982.0,116610.0,114859.0,115592.0,12747500
2023-08-18,115409.0,115409.0,115729.0,114423.0,114973.0,10601000
2023-08-21,114429.0,114429.0,115425.0,114067.0,115404.0,9794400
2023-08-22,116156.0,116156.0,116286.0,114433.0,114433.0,9828500
2023-08-23,118135.0,118135.0,118135.0,116159.0,116160.0,11542800
2023-08-24,117026.0,117026.0,118136.0,116848.0,118135.0,9196200
2023-08-25,115837.0,115837.0,117252.0,115397.0,117025.0,9214100
2023-08-28,117121.0,117121.0,117253.0,115836.0,115838.0,9596900
2023-08-29,118404.0,118404.0,118493.0,117124.0,117124.0,9631600
2023-08-30,117535.0,117535.0,118841.0,117471.0,118404.0,8924000
2023-08-31,115742.0,115742.0,117637.0,115742.0,117537.0,12950000
2023-09-01,117893.0,117893.0,117991.0,115744.0,115744.0,11890700
2023-09-04,117777.0,117777.0,118576.0,117590.0,117893.0,5529700
2023-09-05,117331.0,117331.0,117957.0,116637.0,117776.0,10870700
2023-09-06,115985.0,115985.0,117971.0,115984.0,117331.0,9916100
2023-09-08,115313.0,115313.0,115979.0,114839.0,115979.0,8360700
2023-09-11,116883.0,116883.0,117131.0,115316.0,115316.0,8789000
2023-09-12,117968.0,117968.0,118154.0,116885.0,116885.0,9192800
2023-09-13,118176.0,118176.0,119318.0,117722.0,117968.0,12075300
2023-09-14,119392.0,119392.0,119748.0,118181.0,118181.0,13279300
2023-09-15,118758.0,118758.0,119780.0,118666.0,119393.0,16107600
2023-09-18,118288.0,118288.0,119486.0,118123.0,118759.0,11273100
2023-09-19,117846.0,117846.0,118458.0,117628.0,118293.0,11453800
2023-09-20,118695.0,118695.0,119616.0,117847.0,117864.0,9238800
2023-09-21,116145.0,116145.0,118695.0,116013.0,118695.0,12685800
2023-09-22,116009.0,116009.0,116968.0,115855.0,116147.0,9443500
2023-09-25,115925.0,115925.0,116031.0,115573.0,116009.0,9580000
2023-09-26,114193.0,114193.0,115922.0,114162.0,115922.0,11241800
2023-09-27,114327.0,114327.0,115340.0,113366.0,114194.0,13359300
2023-09-28,115731.0,115731.0,115954.0,114811.0,114875.0,10387000
2023-09-29,116565.0,116565.0,116899.0,115742.0,115742.0,11143200
2023-10-02,115057.0,115057.0,116672.0,114761.0,116565.0,8524900
2023-10-03,113419.0,113419.0,115056.0,113151.0,115055.0,11104800
2023-10-04,113607.0,113607.0,114075.0,113036.0,113430.0,10813800
2023-10-05,113284.0,113284.0,114359.0,112705.0,113609.0,9507200
2023-10-06,114170.0,114170.0,114491.0,111599.0,113283.0,13138200
2023-10-09,115156.0,115156.0,115219.0,113448.0,114169.0,9474400
2023-10-10,116737.0,116737.0,116900.0,115158.0,115158.0,11621500
2023-10-11,117051.0,117051.0,117099.0,116231.0,116737.0,9949800
2023-10-13,115754.0,115754.0,117070.0,115658.0,117050.0,10609300
2023-10-16,116534.0,116534.0,116905.0,115760.0,115760.0,8989900
2023-10-17,115908.0,115908.0,116917.0,115564.0,116526.0,10371700
2023-10-18,114060.0,114060.0,115907.0,113952.0,115907.0,15492200
2023-10-19,114004.0,114004.0,115063.0,113768.0,114059.0,11497600
2023-10-20,113155.0,113155.0,114090.0,112533.0,113996.0,11739200
2023-10-23,112785.0,112785.0,113680.0,112164.0,113145.0,10701800
2023-10-24,113762.0,113762.0,114249.0,112814.0,112814.0,10711800
2023-10-25,112830.0,112830.0,114319.0,112680.0,113762.0,12306500
2023-10-26,114777.0,114777.0,114886.0,112840.0,112840.0,12770600
