datetime,adj_close,close,high,low,open,volume
2023-08-02,7312.83984375,7312.83984375,7377.009765625,7287.0400390625,7312.91015625,66100000
2023-08-03,7260.52978515625,7260.52978515625,7271.830078125,7213.8701171875,7256.06005859375,70017100
2023-08-04,7315.06982421875,7315.06982421875,7323.18994140625,7244.18994140625,7286.97998046875,67381300
2023-08-07,7319.759765625,7319.759765625,7330.240234375,7269.47998046875,7290.3701171875,40392600
2023-08-08,7269.47021484375,7269.47021484375,7325.72998046875,7219.1201171875,7271.0498046875,59934000
2023-08-09,7322.0400390625,7322.0400390625,7381.3798828125,7317.3798828125,7351.02001953125,49539900
2023-08-10,7433.6201171875,7433.6201171875,7464.7900390625,7368.9501953125,7373.5498046875,55462200
2023-08-11,7340.18994140625,7340.18994140625,7406.89013671875,7317.759765625,7391.25,45994600
2023-08-14,7348.83984375,7348.83984375,7371.93017578125,7309.93994140625,7326.77978515625,37852500
2023-08-15,7267.7001953125,7267.7001953125,7357.7099609375,7236.56005859375,7355.080078125,36007600
2023-08-16,7260.25,7260.25,7301.10986328125,7241.10009765625,7246.72998046875,35669800
2023-08-17,7191.740234375,7191.740234375,7261.89990234375,7183.5,7229.06005859375,44487100
2023-08-18,7164.10986328125,7164.10986328125,7172.990234375,7092.72021484375,7163.2099609375,49419000
2023-08-21,7198.06005859375,7198.06005859375,7259.31982421875,7165.06982421875,7165.06982421875,39845700
2023-08-22,7240.8798828125,7240.8798828125,7293.6298828125,7223.06982421875,7227.10009765625,0
2023-08-23,7246.6201171875,7246.6201171875,7295.35986328125,7224.06982421875,7265.97998046875,39128000
2023-08-24,7214.4599609375,7214.4599609375,7343.77001953125,7210.0,7309.60986328125,37453800
2023-08-25,7229.60009765625,7229.60009765625,7287.56005859375,7196.83984375,7199.58984375,32957800
2023-08-28,7324.7099609375,7324.7099609375,7340.35009765625,7261.5,7294.33984375,35231600
2023-08-29,7373.43017578125,7373.43017578125,7378.0498046875,7322.4501953125,7345.56982421875,47511000
2023-08-30,7364.39990234375,7364.39990234375,7405.4501953125,7321.35009765625,7396.14013671875,37841600
2023-08-31,7316.7001953125,7316.7001953125,7386.9501953125,7316.7001953125,7372.64990234375,97985800
2023-09-01,7296.77001953125,7296.77001953125,7358.52978515625,7294.490234375,7310.68017578125,45903600
2023-09-04,7279.509765625,7279.509765625,7358.89013671875,7267.25,7332.2001953125,34351600
2023-09-05,7254.72021484375,7254.72021484375,7288.35009765625,7183.7998046875,7241.2001953125,51494100
2023-09-06,7194.08984375,7194.08984375,7221.43994140625,7168.83984375,7217.43994140625,50998000
2023-09-07,7196.10009765625,7196.10009765625,7240.72021484375,7165.97998046875,7165.97998046875,50965400
2023-09-08,7240.77001953125,7240.77001953125,7246.740234375,7136.56005859375,7219.91015625,45098500
2023-09-11,7278.27001953125,7278.27001953125,7316.5,7253.64990234375,7275.3701171875,45367500
2023-09-12,7252.8798828125,7252.8798828125,7297.8701171875,7241.990234375,7290.6201171875,49023200
2023-09-13,7222.56982421875,7222.56982421875,7249.33984375,7184.56005859375,7224.6201171875,53756100
2023-09-14,7308.669921875,7308.669921875,7323.68017578125,7184.25,7216.080078125,68698900
2023-09-15,7378.81982421875,7378.81982421875,7435.35986328125,7366.2099609375,7381.31982421875,154925000
2023-09-18,7276.14013671875,7276.14013671875,7353.5498046875,7255.02978515625,7353.5498046875,73474400
2023-09-19,7282.1201171875,7282.1201171875,7306.02001953125,7247.02001953125,7250.0498046875,53260300
2023-09-20,7330.7900390625,7330.7900390625,7351.2900390625,7272.68017578125,7278.919921875,58755900
2023-09-21,7213.89990234375,7213.89990234375,7270.06005859375,7199.10986328125,7252.41015625,60321000
2023-09-22,7184.81982421875,7184.81982421875,7203.97021484375,7133.64990234375,7157.39013671875,53604800
2023-09-25,7123.8798828125,7123.8798828125,7199.9501953125,7087.6298828125,7157.22998046875,50383800
2023-09-26,7074.02001953125,7074.02001953125,7095.4599609375,7033.830078125,7083.85986328125,49374400
2023-09-27,7071.7900390625,7071.7900390625,7106.3701171875,7053.10986328125,7070.39013671875,52633000
