datetime,adj_close,close,high,low,open,volume
2023-06-13 00:00:00+00:00,2640.18994140625,2640.18994140625,2645.260009765625,2637.510009765625,2644.429931640625,0
2023-06-13 01:00:00+00:00,2637.090087890625,2637.090087890625,2642.60009765625,2636.60009765625,2640.5400390625,115300
2023-06-13 02:00:00+00:00,2636.199951171875,2636.199951171875,2638.89990234375,2633.919921875,2637.919921875,65888
2023-06-13 03:00:00+00:00,2645.360107421875,2645.360107421875,2645.6201171875,2634.550048828125,2635.68994140625,64340
2023-06-13 04:00:00+00:00,2638.659912109375,2638.659912109375,2645.6201171875,2638.22998046875,2644.6201171875,63263
2023-06-13 05:00:00+00:00,2635.110107421875,2635.110107421875,2640.919921875,2635.110107421875,2638.47998046875,102475
2023-06-14 00:00:00+00:00,2632.9599609375,2632.9599609375,2642.860107421875,2630.77001953125,2640.81005859375,219071
2023-06-14 01:00:00+00:00,2636.760009765625,2636.760009765625,2639.360107421875,2632.110107421875,2633.06005859375,90212
2023-06-14 02:00:00+00:00,2630.7900390625,2630.7900390625,2638.5400390625,2627.52001953125,2635.85009765625,58297
2023-06-14 03:00:00+00:00,2625.02001953125,2625.02001953125,2632.360107421875,2622.5,2630.139892578125,63720
2023-06-14 04:00:00+00:00,2619.320068359375,2619.320068359375,2626.719970703125,2615.409912109375,2625.5,85681
2023-06-14 05:00:00+00:00,2618.239990234375,2618.239990234375,2623.659912109375,2614.25,2618.419921875,88489
2023-06-15 00:00:00+00:00,2622.169921875,2622.169921875,2634.219970703125,2621.7099609375,2629.239990234375,164865
2023-06-15 01:00:00+00:00,2610.469970703125,2610.469970703125,2623.14990234375,2608.97998046875,2621.7900390625,116355
2023-06-15 02:00:00+00:00,2610.010009765625,2610.010009765625,2611.31005859375,2602.52001953125,2609.800048828125,77180
2023-06-15 03:00:00+00:00,2614.10009765625,2614.10009765625,2614.419921875,2607.7099609375,2609.469970703125,43141
2023-06-15 04:00:00+00:00,2612.1298828125,2612.1298828125,2614.469970703125,2605.659912109375,2613.8701171875,66826
2023-06-15 05:00:00+00:00,2612.10009765625,2612.10009765625,2617.010009765625,2610.169921875,2611.169921875,59084
2023-06-16 00:00:00+00:00,2619.739990234375,2619.739990234375,2625.2900390625,2612.320068359375,2623.570068359375,0
2023-06-16 01:00:00+00:00,2616.52001953125,2616.52001953125,2621.31005859375,2613.60009765625,2619.909912109375,101036
2023-06-16 02:00:00+00:00,2613.2099609375,2613.2099609375,2616.68994140625,2612.2099609375,2616.3798828125,69978
2023-06-16 03:00:00+00:00,2619.72998046875,2619.72998046875,2620.0400390625,2613.580078125,2613.8701171875,62164
2023-06-16 04:00:00+00:00,2620.570068359375,2620.570068359375,2624.02001953125,2618.52001953125,2619.9599609375,73786
2023-06-16 05:00:00+00:00,2621.739990234375,2621.739990234375,2624.2099609375,2616.1298828125,2620.9599609375,75965
2023-06-19 00:00:00+00:00,2607.14990234375,2607.14990234375,2619.43994140625,2604.080078125,2618.06005859375,0
2023-06-19 01:00:00+00:00,2604.570068359375,2604.570068359375,2609.6201171875,2602.780029296875,2606.989990234375,117604
2023-06-19 02:00:00+00:00,2608.860107421875,2608.860107421875,2610.419921875,2603.3798828125,2604.340087890625,83831
2023-06-19 03:00:00+00:00,2604.7900390625,2604.7900390625,2609.239990234375,2603.31005859375,2608.659912109375,80457
2023-06-19 04:00:00+00:00,2601.429931640625,2601.429931640625,2606.56005859375,2601.199951171875,2604.199951171875,69093
2023-06-19 05:00:00+00:00,2605.2900390625,2605.2900390625,2606.52001953125,2600.489990234375,2601.449951171875,57480
2023-06-20 00:00:00+00:00,2604.030029296875,2604.030029296875,2610.030029296875,2596.820068359375,2602.830078125,226712
2023-06-20 01:00:00+00:00,2600.449951171875,2600.449951171875,2608.7099609375,2599.590087890625,2602.2900390625,137497
2023-06-20 02:00:00+00:00,2600.739990234375,2600.739990234375,2602.110107421875,2598.0400390625,2600.840087890625,77830
2023-06-20 03:00:00+00:00,2604.719970703125,2604.719970703125,2606.18994140625,2600.110107421875,2601.39990234375,56138
2023-06-20 04:00:00+00:00,2603.56005859375,2603.56005859375,2607.89990234375,2603.25,2603.419921875,65508
2023-06-20 05:00:00+00:00,2602.530029296875,2602.530029296875,2605.550048828125,2600.4599609375,2604.409912109375,100943
2023-06-21 00:00:00+00:00,2596.27001953125,2596.27001953125,2600.969970703125,2592.090087890625,2599.18994140625,0
2023-06-21 01:00:00+00:00,2592.889892578125,2592.889892578125,2597.43994140625,2589.199951171875,2596.929931640625,113767
2023-06-21 02:00:00+00:00,2591.97998046875,2591.97998046875,2595.68994140625,2590.070068359375,2592.739990234375,105190
2023-06-21 03:00:00+00:00,2589.02001953125,2589.02001953125,2592.02001953125,2585.780029296875,2591.340087890625,56760
2023-06-21 04:00:00+00:00,2589.10009765625,2589.10009765625,2589.7099609375,2585.929931640625,2588.739990234375,66480
2023-06-21 05:00:00+00:00,2582.77001953125,2582.77001953125,2589.919921875,2582.330078125,2587.6298828125,63913
2023-06-22 00:00:00+00:00,2589.219970703125,2589.219970703125,2592.590087890625,2575.64990234375,2575.64990234375,195603
2023-06-22 01:00:00+00:00,2594.010009765625,2594.010009765625,2595.360107421875,2589.919921875,2590.139892578125,96317
2023-06-22 02:00:00+00:00,2593.93994140625,2593.93994140625,2595.739990234375,2591.56005859375,2593.0400390625,81167
2023-06-22 03:00:00+00:00,2595.3701171875,2595.3701171875,2596.43994140625,2589.89990234375,2594.760009765625,53575
2023-06-22 04:00:00+00:00,2593.60009765625,2593.60009765625,2597.760009765625,2592.739990234375,2596.169921875,57748
2023-06-22 05:00:00+00:00,2590.580078125,2590.580078125,2594.909912109375,2587.3798828125,2593.85009765625,70609
2023-06-23 00:00:00+00:00,2581.239990234375,2581.239990234375,2600.81005859375,2579.93994140625,2599.0400390625,178507
2023-06-23 01:00:00+00:00,2573.590087890625,2573.590087890625,2584.050048828125,2573.590087890625,2580.8701171875,77854
2023-06-23 02:00:00+00:00,2573.739990234375,2573.739990234375,2576.0400390625,2571.2900390625,2574.35009765625,58486
2023-06-23 03:00:00+00:00,2574.110107421875,2574.110107421875,2576.85009765625,2573.159912109375,2574.75,47525
2023-06-23 04:00:00+00:00,2570.030029296875,2570.030029296875,2575.60009765625,2568.070068359375,2574.570068359375,64100
2023-06-23 05:00:00+00:00,2572.030029296875,2572.030029296875,2573.5,2569.6201171875,2570.860107421875,57495
2023-06-26 00:00:00+00:00,2575.090087890625,2575.090087890625,2575.3701171875,2562.030029296875,2568.64990234375,0
2023-06-26 01:00:00+00:00,2580.659912109375,2580.659912109375,2582.72998046875,2573.60009765625,2574.97998046875,63763
2023-06-26 02:00:00+00:00,2581.570068359375,2581.570068359375,2584.550048828125,2580.340087890625,2580.5,41556
2023-06-26 03:00:00+00:00,2582.320068359375,2582.320068359375,2584.02001953125,2580.989990234375,2582.72998046875,36735
2023-06-26 04:00:00+00:00,2581.02001953125,2581.02001953125,2585.31005859375,2581.02001953125,2582.7900390625,62919
2023-06-26 05:00:00+00:00,2581.949951171875,2581.949951171875,2583.93994140625,2578.489990234375,2580.739990234375,63019
2023-06-27 00:00:00+00:00,2572.2900390625,2572.2900390625,2581.02001953125,2568.52001953125,2581.02001953125,154777
2023-06-27 01:00:00+00:00,2581.22998046875,2581.22998046875,2581.22998046875,2568.679931640625,2573.139892578125,93414
2023-06-27 02:00:00+00:00,2573.800048828125,2573.800048828125,2582.0,2572.780029296875,2580.6298828125,83682
2023-06-27 03:00:00+00:00,2573.6298828125,2573.6298828125,2574.719970703125,2570.110107421875,2572.989990234375,59112
2023-06-27 04:00:00+00:00,2578.489990234375,2578.489990234375,2578.68994140625,2572.39990234375,2572.39990234375,49538
2023-06-27 05:00:00+00:00,2579.0400390625,2579.0400390625,2580.739990234375,2575.929931640625,2577.389892578125,55456
2023-06-28 00:00:00+00:00,2575.300048828125,2575.300048828125,2590.52001953125,2573.469970703125,2590.52001953125,140417
2023-06-28 01:00:00+00:00,2568.760009765625,2568.760009765625,2576.659912109375,2568.22998046875,2576.659912109375,78596
2023-06-28 02:00:00+00:00,2569.429931640625,2569.429931640625,2571.199951171875,2565.2099609375,2569.199951171875,51624
2023-06-28 03:00:00+00:00,2564.830078125,2564.830078125,2571.179931640625,2563.60009765625,2570.85009765625,37279
2023-06-28 04:00:00+00:00,2563.739990234375,2563.739990234375,2565.31005859375,2559.4599609375,2564.830078125,59865
2023-06-28 05:00:00+00:00,2565.530029296875,2565.530029296875,2566.639892578125,2561.81005859375,2564.010009765625,63887
2023-06-29 00:00:00+00:00,2573.8798828125,2573.8798828125,2577.409912109375,2563.969970703125,2564.02001953125,0
2023-06-29 01:00:00+00:00,2570.22998046875,2570.22998046875,2577.68994140625,2570.22998046875,2574.280029296875,93541
2023-06-29 02:00:00+00:00,2558.97998046875,2558.97998046875,2571.010009765625,2558.97998046875,2571.010009765625,61192
2023-06-29 03:00:00+00:00,2558.179931640625,2558.179931640625,2561.300048828125,2557.219970703125,2558.93994140625,39507
2023-06-29 04:00:00+00:00,2558.72998046875,2558.72998046875,2561.699951171875,2557.889892578125,2558.77001953125,69644
2023-06-29 05:00:00+00:00,2557.530029296875,2557.530029296875,2560.0,2556.18994140625,2558.889892578125,70467
2023-06-30 00:00:00+00:00,2554.8701171875,2554.8701171875,2562.7099609375,2541.719970703125,2558.429931640625,168559
2023-06-30 01:00:00+00:00,2559.18994140625,2559.18994140625,2559.5,2553.169921875,2554.820068359375,82001
2023-06-30 02:00:00+00:00,2554.840087890625,2554.840087890625,2559.77001953125,2554.590087890625,2558.85009765625,48325
2023-06-30 03:00:00+00:00,2561.77001953125,2561.77001953125,2563.030029296875,2554.090087890625,2554.719970703125,38628
2023-06-30 04:00:00+00:00,2563.260009765625,2563.260009765625,2564.18994140625,2560.43994140625,2561.25,48571
2023-06-30 05:00:00+00:00,2567.35009765625,2567.35009765625,2571.030029296875,2563.0,2563.52001953125,71713
2023-07-03 00:00:00+00:00,2594.6298828125,2594.6298828125,2594.7900390625,2580.489990234375,2580.889892578125,0
2023-07-03 01:00:00+00:00,2600.510009765625,2600.510009765625,2604.6298828125,2592.949951171875,2594.699951171875,115568
2023-07-03 02:00:00+00:00,2600.909912109375,2600.909912109375,2602.06005859375,2597.4599609375,2600.7099609375,54865
2023-07-03 03:00:00+00:00,2601.280029296875,2601.280029296875,2601.919921875,2597.8701171875,2600.85009765625,68072
2023-07-03 04:00:00+00:00,2601.85009765625,2601.85009765625,2604.1298828125,2599.669921875,2601.0,59271
2023-07-03 05:00:00+00:00,2595.8701171875,2595.8701171875,2601.419921875,2594.590087890625,2601.419921875,79210
2023-07-04 00:00:00+00:00,2599.780029296875,2599.780029296875,2607.659912109375,2597.830078125,2604.719970703125,178382
2023-07-04 01:00:00+00:00,2593.64990234375,2593.64990234375,2602.010009765625,2592.949951171875,2599.889892578125,108547
2023-07-04 02:00:00+00:00,2597.0,2597.0,2598.389892578125,2594.1201171875,2595.10009765625,61012
2023-07-04 03:00:00+00:00,2597.97998046875,2597.97998046875,2598.510009765625,2594.989990234375,2596.110107421875,108614
2023-07-04 04:00:00+00:00,2594.639892578125,2594.639892578125,2598.60009765625,2594.219970703125,2596.8798828125,74790
2023-07-04 05:00:00+00:00,2593.659912109375,2593.659912109375,2597.89990234375,2593.14990234375,2595.52001953125,92023
2023-07-05 00:00:00+00:00,2586.300048828125,2586.300048828125,2601.989990234375,2585.070068359375,2593.469970703125,0
2023-07-05 01:00:00+00:00,2583.050048828125,2583.050048828125,2587.679931640625,2582.3701171875,2585.909912109375,88133
2023-07-05 02:00:00+00:00,2583.760009765625,2583.760009765625,2587.1201171875,2581.820068359375,2582.300048828125,58934
2023-07-05 03:00:00+00:00,2588.489990234375,2588.489990234375,2589.06005859375,2581.949951171875,2584.2900390625,50402
2023-07-05 04:00:00+00:00,2583.280029296875,2583.280029296875,2589.14990234375,2582.340087890625,2588.64990234375,58711
2023-07-05 05:00:00+00:00,2581.409912109375,2581.409912109375,2584.35009765625,2580.469970703125,2584.35009765625,65162
2023-07-06 00:00:00+00:00,2567.31005859375,2567.31005859375,2574.75,2559.090087890625,2574.75,0
2023-07-06 01:00:00+00:00,2574.2099609375,2574.2099609375,2575.449951171875,2563.18994140625,2567.31005859375,78465
2023-07-06 02:00:00+00:00,2571.530029296875,2571.530029296875,2575.06005859375,2568.97998046875,2574.2900390625,54739
2023-07-06 03:00:00+00:00,2559.97998046875,2559.97998046875,2572.739990234375,2559.27001953125,2572.0400390625,54285
2023-07-06 04:00:00+00:00,2561.52001953125,2561.52001953125,2562.070068359375,2553.639892578125,2559.43994140625,73636
2023-07-06 05:00:00+00:00,2555.489990234375,2555.489990234375,2562.699951171875,2554.530029296875,2562.139892578125,55086
2023-07-07 00:00:00+00:00,2530.4599609375,2530.4599609375,2547.409912109375,2526.780029296875,2547.409912109375,0
2023-07-07 01:00:00+00:00,2520.8701171875,2520.8701171875,2535.64990234375,2518.6298828125,2529.89990234375,104452
2023-07-07 02:00:00+00:00,2517.239990234375,2517.239990234375,2521.659912109375,2515.070068359375,2520.860107421875,60114
2023-07-07 03:00:00+00:00,2524.56005859375,2524.56005859375,2526.110107421875,2516.949951171875,2517.570068359375,60140
2023-07-07 04:00:00+00:00,2523.2900390625,2523.2900390625,2525.3701171875,2518.89990234375,2524.070068359375,100630
2023-07-07 05:00:00+00:00,2525.570068359375,2525.570068359375,2527.169921875,2520.43994140625,2522.320068359375,74136
2023-07-10 00:00:00+00:00,2531.56005859375,2531.56005859375,2533.280029296875,2518.10009765625,2528.080078125,0
2023-07-10 01:00:00+00:00,2531.780029296875,2531.780029296875,2539.6298828125,2531.1201171875,2532.320068359375,86892
2023-07-10 02:00:00+00:00,2533.530029296875,2533.530029296875,2537.090087890625,2531.43994140625,2532.320068359375,51717
2023-07-10 03:00:00+00:00,2525.8798828125,2525.8798828125,2534.530029296875,2521.47998046875,2532.6298828125,47516
2023-07-10 04:00:00+00:00,2533.5,2533.5,2536.06005859375,2524.27001953125,2525.159912109375,44930
2023-07-10 05:00:00+00:00,2521.64990234375,2521.64990234375,2534.0,2521.64990234375,2533.06005859375,69382
2023-07-11 00:00:00+00:00,2550.860107421875,2550.860107421875,2552.25,2534.47998046875,2538.840087890625,164026
2023-07-11 01:00:00+00:00,2549.0400390625,2549.0400390625,2552.580078125,2548.10009765625,2550.43994140625,85546
2023-07-11 02:00:00+00:00,2555.050048828125,2555.050048828125,2555.419921875,2546.2099609375,2549.030029296875,73168
2023-07-11 03:00:00+00:00,2555.35009765625,2555.35009765625,2556.659912109375,2552.64990234375,2553.85009765625,57699
2023-07-11 04:00:00+00:00,2554.8701171875,2554.8701171875,2556.260009765625,2551.429931640625,2555.669921875,65786
2023-07-11 05:00:00+00:00,2556.06005859375,2556.06005859375,2556.530029296875,2551.31005859375,2553.989990234375,95554
2023-07-12 00:00:00+00:00,2559.419921875,2559.419921875,2564.02001953125,2554.510009765625,2557.610107421875,262158
2023-07-12 01:00:00+00:00,2560.580078125,2560.580078125,2563.0400390625,2554.260009765625,2559.570068359375,124608
2023-07-12 02:00:00+00:00,2568.080078125,2568.080078125,2568.89990234375,2559.340087890625,2559.949951171875,67308
2023-07-12 03:00:00+00:00,2565.320068359375,2565.320068359375,2569.590087890625,2564.35009765625,2568.610107421875,57770
2023-07-12 04:00:00+00:00,2567.580078125,2567.580078125,2570.969970703125,2562.52001953125,2565.199951171875,58155
2023-07-12 05:00:00+00:00,2567.929931640625,2567.929931640625,2571.989990234375,2566.14990234375,2567.510009765625,73517
2023-07-13 00:00:00+00:00,2596.3701171875,2596.3701171875,2597.659912109375,2587.75,2589.889892578125,0
2023-07-13 01:00:00+00:00,2601.7900390625,2601.7900390625,2602.2099609375,2590.85009765625,2596.18994140625,90820
2023-07-13 02:00:00+00:00,2599.280029296875,2599.280029296875,2601.7099609375,2596.429931640625,2601.169921875,60128
2023-07-13 03:00:00+00:00,2600.0400390625,2600.0400390625,2601.280029296875,2596.070068359375,2598.409912109375,51129
2023-07-13 04:00:00+00:00,2594.97998046875,2594.97998046875,2600.739990234375,2594.760009765625,2598.760009765625,49452
2023-07-13 05:00:00+00:00,2594.159912109375,2594.159912109375,2598.840087890625,2593.14990234375,2595.02001953125,60747
2023-07-14 00:00:00+00:00,2611.780029296875,2611.780029296875,2614.93994140625,2603.360107421875,2607.469970703125,0
2023-07-14 01:00:00+00:00,2621.739990234375,2621.739990234375,2622.780029296875,2610.39990234375,2611.8798828125,100766
2023-07-14 02:00:00+00:00,2619.639892578125,2619.639892578125,2624.409912109375,2619.639892578125,2621.800048828125,66338
2023-07-14 03:00:00+00:00,2621.93994140625,2621.93994140625,2624.39990234375,2619.25,2620.570068359375,52224
2023-07-14 04:00:00+00:00,2621.75,2621.75,2623.4599609375,2620.219970703125,2621.93994140625,57240
2023-07-14 05:00:00+00:00,2621.800048828125,2621.800048828125,2623.969970703125,2619.2900390625,2621.360107421875,60657
2023-07-17 00:00:00+00:00,2619.7900390625,2619.7900390625,2624.610107421875,2613.320068359375,2617.669921875,0
2023-07-17 01:00:00+00:00,2622.610107421875,2622.610107421875,2627.1201171875,2618.22998046875,2619.760009765625,79920
2023-07-17 02:00:00+00:00,2619.030029296875,2619.030029296875,2625.139892578125,2616.85009765625,2623.85009765625,59434
2023-07-17 03:00:00+00:00,2614.919921875,2614.919921875,2620.419921875,2614.419921875,2617.81005859375,37304
2023-07-17 04:00:00+00:00,2616.669921875,2616.669921875,2618.929931640625,2611.550048828125,2615.449951171875,77290
2023-07-17 05:00:00+00:00,2615.889892578125,2615.889892578125,2618.280029296875,2613.550048828125,2617.27001953125,68318
2023-07-18 00:00:00+00:00,2611.679931640625,2611.679931640625,2626.889892578125,2608.260009765625,2624.590087890625,193766
2023-07-18 01:00:00+00:00,2603.320068359375,2603.320068359375,2615.3701171875,2603.219970703125,2611.1201171875,76765
2023-07-18 02:00:00+00:00,2604.530029296875,2604.530029296875,2605.929931640625,2600.669921875,2603.4599609375,47238
2023-07-18 03:00:00+00:00,2604.969970703125,2604.969970703125,2605.949951171875,2601.719970703125,2603.389892578125,44872
2023-07-18 04:00:00+00:00,2607.77001953125,2607.77001953125,2608.5,2603.719970703125,2603.719970703125,45743
2023-07-18 05:00:00+00:00,2606.570068359375,2606.570068359375,2608.8798828125,2604.320068359375,2607.719970703125,46327
2023-07-19 00:00:00+00:00,2615.409912109375,2615.409912109375,2622.5400390625,2608.080078125,2622.239990234375,160738
2023-07-19 01:00:00+00:00,2610.300048828125,2610.300048828125,2616.909912109375,2609.2900390625,2614.820068359375,62016
2023-07-19 02:00:00+00:00,2601.52001953125,2601.52001953125,2610.760009765625,2599.929931640625,2609.639892578125,45310
2023-07-19 03:00:00+00:00,2599.830078125,2599.830078125,2604.1298828125,2599.510009765625,2601.7099609375,38276
2023-07-19 04:00:00+00:00,2604.219970703125,2604.219970703125,2605.3798828125,2598.52001953125,2600.739990234375,46953
2023-07-19 05:00:00+00:00,2606.7099609375,2606.7099609375,2607.090087890625,2600.43994140625,2604.610107421875,49359
2023-07-20 00:00:00+00:00,2603.090087890625,2603.090087890625,2605.219970703125,2589.2900390625,2595.3798828125,128306
2023-07-20 01:00:00+00:00,2608.090087890625,2608.090087890625,2610.35009765625,2602.429931640625,2602.719970703125,48340
2023-07-20 02:00:00+00:00,2604.389892578125,2604.389892578125,2611.340087890625,2601.14990234375,2608.679931640625,39721
2023-07-20 03:00:00+00:00,2607.25,2607.25,2609.239990234375,2603.340087890625,2604.1201171875,31848
2023-07-20 04:00:00+00:00,2604.280029296875,2604.280029296875,2608.169921875,2600.199951171875,2606.14990234375,42608
2023-07-20 05:00:00+00:00,2604.1298828125,2604.1298828125,2606.030029296875,2601.929931640625,2603.0400390625,41814
2023-07-21 00:00:00+00:00,2583.550048828125,2583.550048828125,2583.550048828125,2570.580078125,2581.06005859375,128342
2023-07-21 01:00:00+00:00,2593.889892578125,2593.889892578125,2595.0,2577.580078125,2583.639892578125,78247
2023-07-21 02:00:00+00:00,2597.800048828125,2597.800048828125,2599.300048828125,2592.969970703125,2592.969970703125,52124
2023-07-21 03:00:00+00:00,2599.510009765625,2599.510009765625,2604.179931640625,2597.469970703125,2597.8798828125,67881
2023-07-21 04:00:00+00:00,2605.77001953125,2605.77001953125,2606.760009765625,2597.81005859375,2599.85009765625,64247
2023-07-21 05:00:00+00:00,2606.219970703125,2606.219970703125,2608.179931640625,2601.2099609375,2605.4599609375,63225
2023-07-24 00:00:00+00:00,2617.280029296875,2617.280029296875,2624.639892578125,2595.2099609375,2608.469970703125,0
2023-07-24 01:00:00+00:00,2624.840087890625,2624.840087890625,2626.239990234375,2612.6298828125,2617.39990234375,77759
2023-07-24 02:00:00+00:00,2630.22998046875,2630.22998046875,2636.06005859375,2623.219970703125,2623.909912109375,66148
2023-07-24 03:00:00+00:00,2629.5400390625,2629.5400390625,2634.669921875,2627.550048828125,2630.340087890625,51181
2023-07-24 04:00:00+00:00,2626.8798828125,2626.8798828125,2631.81005859375,2617.1201171875,2629.090087890625,60727
2023-07-24 05:00:00+00:00,2629.260009765625,2629.260009765625,2630.080078125,2624.260009765625,2626.010009765625,44160
2023-07-25 00:00:00+00:00,2630.639892578125,2630.639892578125,2646.7099609375,2625.64990234375,2643.35009765625,217708
2023-07-25 01:00:00+00:00,2632.9599609375,2632.9599609375,2633.5400390625,2621.60009765625,2630.2900390625,93843
2023-07-25 02:00:00+00:00,2632.93994140625,2632.93994140625,2636.14990234375,2631.72998046875,2633.260009765625,91016
2023-07-25 03:00:00+00:00,2633.610107421875,2633.610107421875,2633.989990234375,2628.2900390625,2633.669921875,76546
2023-07-25 04:00:00+00:00,2627.070068359375,2627.070068359375,2634.669921875,2626.179931640625,2632.77001953125,102180
2023-07-25 05:00:00+00:00,2632.4599609375,2632.4599609375,2633.409912109375,2626.43994140625,2626.43994140625,83145
2023-07-26 00:00:00+00:00,2615.2099609375,2615.2099609375,2639.2099609375,2614.110107421875,2638.760009765625,256640
2023-07-26 01:00:00+00:00,2615.5400390625,2615.5400390625,2619.030029296875,2604.0,2615.330078125,144108
2023-07-26 02:00:00+00:00,2626.969970703125,2626.969970703125,2629.360107421875,2614.31005859375,2615.9599609375,58150
2023-07-26 03:00:00+00:00,2627.9599609375,2627.9599609375,2632.909912109375,2621.139892578125,2627.260009765625,78433
2023-07-26 04:00:00+00:00,2589.7900390625,2589.7900390625,2627.60009765625,2580.97998046875,2627.409912109375,137314
2023-07-26 05:00:00+00:00,2590.169921875,2590.169921875,2604.389892578125,2585.7099609375,2590.320068359375,98868
2023-07-27 00:00:00+00:00,2609.669921875,2609.669921875,2611.52001953125,2586.360107421875,2599.820068359375,180031
2023-07-27 01:00:00+00:00,2611.489990234375,2611.489990234375,2614.39990234375,2605.43994140625,2610.780029296875,93729
2023-07-27 02:00:00+00:00,2605.35009765625,2605.35009765625,2617.610107421875,2605.35009765625,2612.219970703125,77384
2023-07-27 03:00:00+00:00,2607.110107421875,2607.110107421875,2608.1298828125,2600.89990234375,2605.489990234375,55679
2023-07-27 04:00:00+00:00,2611.590087890625,2611.590087890625,2614.239990234375,2602.77001953125,2607.699951171875,55018
2023-07-27 05:00:00+00:00,2598.81005859375,2598.81005859375,2613.669921875,2598.239990234375,2610.800048828125,69279
2023-07-28 00:00:00+00:00,2590.409912109375,2590.409912109375,2599.5,2586.330078125,2593.669921875,179112
2023-07-28 01:00:00+00:00,2596.97998046875,2596.97998046875,2599.97998046875,2586.47998046875,2589.260009765625,78513
2023-07-28 02:00:00+00:00,2600.179931640625,2600.179931640625,2601.39990234375,2590.639892578125,2597.0,54273
2023-07-28 03:00:00+00:00,2596.699951171875,2596.699951171875,2609.2099609375,2596.429931640625,2600.139892578125,45604
