datetime,adj_close,close,high,low,open,volume
2024-01-21 23:00:00+00:00,111.1875,111.1875,111.234375,111.140625,111.234375,14910
2024-01-22 00:00:00+00:00,111.25,111.25,111.265625,111.171875,111.1875,21608
2024-01-22 01:00:00+00:00,111.296875,111.296875,111.34375,111.234375,111.25,22020
2024-01-22 02:00:00+00:00,111.359375,111.359375,111.375,111.296875,111.3125,12310
2024-01-22 03:00:00+00:00,111.3125,111.3125,111.375,111.3125,111.34375,13838
2024-01-22 04:00:00+00:00,111.3125,111.3125,111.328125,111.296875,111.3125,8921
2024-01-22 05:00:00+00:00,111.296875,111.296875,111.328125,111.265625,111.3125,11719
2024-01-22 06:00:00+00:00,111.265625,111.265625,111.34375,111.265625,111.28125,16037
2024-01-22 07:00:00+00:00,111.265625,111.265625,111.296875,111.234375,111.265625,28805
2024-01-22 08:00:00+00:00,111.1875,111.1875,111.265625,111.15625,111.25,41592
2024-01-22 09:00:00+00:00,111.25,111.25,111.25,111.15625,111.1875,24502
2024-01-22 10:00:00+00:00,111.359375,111.359375,111.359375,111.25,111.25,30835
2024-01-22 11:00:00+00:00,111.4375,111.4375,111.46875,111.328125,111.34400177001953,53618
2024-01-22 12:00:00+00:00,111.5,111.5,111.515625,111.40625,111.4375,89939
2024-01-22 13:00:00+00:00,111.546875,111.546875,111.609375,111.4375,111.5,177361
2024-01-22 14:00:00+00:00,111.515625,111.515625,111.546875,111.421875,111.53125,125140
2024-01-22 15:00:00+00:00,111.484375,111.484375,111.59375,111.453125,111.5,135779
2024-01-22 16:00:00+00:00,111.484375,111.484375,111.515625,111.421875,111.484375,98178
2024-01-22 17:00:00+00:00,111.4375,111.4375,111.5,111.40625,111.5,49626
2024-01-22 18:00:00+00:00,111.390625,111.390625,111.453125,111.375,111.453125,50812
2024-01-22 19:00:00+00:00,111.5,111.5,111.5,111.375,111.40625,78329
2024-01-22 20:00:00+00:00,111.453125,111.453125,111.5,111.40625,111.484375,104718
2024-01-22 21:00:00+00:00,111.421875,111.421875,111.453125,111.375,111.4375,0
2024-01-22 23:00:00+00:00,111.4375,111.4375,111.46875,111.421875,111.421875,7047
2024-01-23 00:00:00+00:00,111.4375,111.4375,111.46875,111.390625,111.4375,15466
2024-01-23 01:00:00+00:00,111.40625,111.40625,111.484375,111.390625,111.453125,12643
2024-01-23 02:00:00+00:00,111.40625,111.40625,111.453125,111.40625,111.40625,4542
2024-01-23 03:00:00+00:00,111.515625,111.515625,111.515625,111.390625,111.40625,12611
2024-01-23 04:00:00+00:00,111.46875,111.46875,111.515625,111.453125,111.515625,5703
2024-01-23 05:00:00+00:00,111.5,111.5,111.515625,111.46875,111.484375,4325
2024-01-23 06:00:00+00:00,111.46875,111.46875,111.53125,111.453125,111.5,14481
2024-01-23 07:00:00+00:00,111.34375,111.34375,111.484375,111.328125,111.484375,27713
2024-01-23 08:00:00+00:00,111.296875,111.296875,111.359375,111.265625,111.34375,38176
2024-01-23 09:00:00+00:00,111.296875,111.296875,111.328125,111.25,111.28099822998047,31320
2024-01-23 10:00:00+00:00,111.25,111.25,111.3125,111.234375,111.296875,27836
2024-01-23 11:00:00+00:00,111.25,111.25,111.28125,111.234375,111.25,26573
2024-01-23 12:00:00+00:00,111.265625,111.265625,111.296875,111.21875,111.25,55427
2024-01-23 13:00:00+00:00,111.28125,111.28125,111.34375,111.25,111.28125,87875
2024-01-23 14:00:00+00:00,111.203125,111.203125,111.328125,111.171875,111.296875,145613
2024-01-23 15:00:00+00:00,111.15625,111.15625,111.265625,111.140625,111.21875,147105
2024-01-23 16:00:00+00:00,111.171875,111.171875,111.21875,111.140625,111.171875,99806
2024-01-23 17:00:00+00:00,111.171875,111.171875,111.1875,111.125,111.171875,70338
2024-01-23 18:00:00+00:00,111.15625,111.15625,111.203125,111.125,111.15625,76688
2024-01-23 19:00:00+00:00,111.21875,111.21875,111.265625,111.140625,111.171875,128029
2024-01-23 20:00:00+00:00,111.25,111.25,111.265625,111.1875,111.234375,88905
2024-01-23 21:00:00+00:00,111.28125,111.28125,111.28125,111.203125,111.234375,0
2024-01-23 23:00:00+00:00,111.28125,111.28125,111.3125,111.25,111.265625,9493
2024-01-24 00:00:00+00:00,111.234375,111.234375,111.265625,111.203125,111.265625,11317
2024-01-24 01:00:00+00:00,111.28125,111.28125,111.296875,111.203125,111.21875,15520
2024-01-24 02:00:00+00:00,111.296875,111.296875,111.3125,111.265625,111.296875,9918
2024-01-24 03:00:00+00:00,111.328125,111.328125,111.328125,111.28125,111.296875,13158
2024-01-24 04:00:00+00:00,111.359375,111.359375,111.40625,111.3125,111.3125,15769
2024-01-24 05:00:00+00:00,111.328125,111.328125,111.390625,111.3125,111.359375,8112
2024-01-24 06:00:00+00:00,111.421875,111.421875,111.453125,111.3125,111.328125,32926
